MES;DIA;HORA;PROVINCIA;CANTON;ZONA;NUM_FALLECIDO;NUM_LESIONADO;TOTAL_VICTIMAS;CLASE;CAUSA
NOVIEMBRE;SÁBADO;06:00 A 06:59;MANABÍ;MANTA;RURAL;0;1;1;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
NOVIEMBRE;SÁBADO;19:00 A 19:59;LOS RÍOS;BABAHOYO;RURAL;0;0;0;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
NOVIEMBRE;SÁBADO;16:00 A 16:59;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;RURAL;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
NOVIEMBRE;SÁBADO;18:00 A 18:59;GUAYAS;EL EMPALME;RURAL;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
NOVIEMBRE;SÁBADO;20:00 A 20:59;GUAYAS;SALITRE;RURAL;0;1;1;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
NOVIEMBRE;SÁBADO;17:00 A 17:59;GUAYAS;EL TRIUNFO;RURAL;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
NOVIEMBRE;SÁBADO;09:00 A 09:59;GUAYAS;NARANJAL;RURAL;0;1;1;CAÍDA DE PASAJEROS;IMPRUDENCIA  DEL PEATÓN
NOVIEMBRE;SÁBADO;23:00 A 23:59;SUCUMBÍOS;SUCUMBIOS;RURAL;1;0;1;ESTRELLAMIENTOS;EMBRIAGUEZ O DROGA
NOVIEMBRE;SÁBADO;19:00 A 19:59;LOJA;ZAPOTILLO;RURAL;1;1;2;CHOQUES;EXCESO VELOCIDAD
NOVIEMBRE;SÁBADO;13:00 A 13:59;CAÑAR;CAÑAR;RURAL;1;2;3;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
NOVIEMBRE;SÁBADO;20:00 A 20:59;LOJA;LOJA;RURAL;0;0;0;PÉRDIDA DE PISTA;EXCESO VELOCIDAD
NOVIEMBRE;SÁBADO;08:00 A 08:59;PICHINCHA;DISTRITO METROPOLITANO DE QUITO;RURAL;0;0;0;ROZAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
NOVIEMBRE;SÁBADO;22:00 A 22:59;PICHINCHA;DISTRITO METROPOLITANO DE QUITO;RURAL;1;0;1;ATROPELLOS;EMBRIAGUEZ O DROGA
NOVIEMBRE;SÁBADO;12:00 A 12:59;PICHINCHA;DISTRITO METROPOLITANO DE QUITO;RURAL;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
NOVIEMBRE;SÁBADO;03:00 A 03:59;PICHINCHA;DISTRITO METROPOLITANO DE QUITO;RURAL;0;0;0;ESTRELLAMIENTOS;NO RESPETA LAS SEÑALES DE TRÁNSITO
NOVIEMBRE;SÁBADO;17:00 A 17:59;ESMERALDAS;RIOVERDE;RURAL;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
NOVIEMBRE;SÁBADO;13:00 A 13:59;TUNGURAHUA;AMBATO;RURAL;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
NOVIEMBRE;SÁBADO;19:00 A 19:59;AZUAY;CUENCA;RURAL;1;0;1;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
NOVIEMBRE;SÁBADO;13:00 A 13:59;PICHINCHA;DISTRITO METROPOLITANO DE QUITO;RURAL;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
NOVIEMBRE;DOMINGO;02:00 A 02:59;LOS RÍOS;BABAHOYO;RURAL;1;0;1;OTROS;NO RESPETA LAS SEÑALES DE TRÁNSITO
NOVIEMBRE;DOMINGO;02:00 A 02:59;GUAYAS;GUAYAQUIL;RURAL;0;0;0;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
NOVIEMBRE;DOMINGO;02:00 A 02:59;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;RURAL;0;6;6;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
NOVIEMBRE;DOMINGO;02:00 A 02:59;AZUAY;CAMILO PONCE ENRIQUEZ;RURAL;0;1;1;OTROS;NO RESPETA LAS SEÑALES DE TRÁNSITO
NOVIEMBRE;DOMINGO;01:00 A 01:59;LOS RÍOS;VALENCIA;RURAL;1;0;1;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
NOVIEMBRE;DOMINGO;01:00 A 01:59;GUAYAS;NARANJAL;RURAL;1;1;2;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
NOVIEMBRE;DOMINGO;01:00 A 01:59;GUAYAS;SALITRE;RURAL;0;1;1;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
NOVIEMBRE;DOMINGO;01:00 A 01:59;AZUAY;CAMILO PONCE ENRIQUEZ;RURAL;1;0;1;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
NOVIEMBRE;DOMINGO;01:00 A 01:59;GUAYAS;SALITRE;RURAL;0;3;3;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
NOVIEMBRE;DOMINGO;02:00 A 02:59;SANTA ELENA;SANTA ELENA;RURAL;0;1;1;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
NOVIEMBRE;DOMINGO;00:00 A 00:59;GUAYAS;BALZAR;RURAL;0;1;1;CAÍDA DE PASAJEROS;IMPRUDENCIA  DEL PEATÓN
NOVIEMBRE;DOMINGO;10:00 A 10:59;MANABÍ;JUNIN;RURAL;0;2;2;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
NOVIEMBRE;DOMINGO;14:00 A 14:59;GUAYAS;SIMON BOLIVAR;RURAL;0;1;1;CAÍDA DE PASAJEROS;IMPRUDENCIA  DEL PEATÓN
NOVIEMBRE;DOMINGO;04:00 A 04:59;GUAYAS;NARANJAL;RURAL;2;0;2;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
NOVIEMBRE;DOMINGO;13:00 A 13:59;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;RURAL;0;1;1;OTROS;NO RESPETA LAS SEÑALES DE TRÁNSITO
NOVIEMBRE;DOMINGO;07:00 A 07:59;AZUAY;CUENCA;RURAL;0;0;0;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
NOVIEMBRE;DOMINGO;11:00 A 11:59;EL ORO;HUAQUILLAS;RURAL;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
NOVIEMBRE;DOMINGO;17:00 A 17:59;GUAYAS;SIMON BOLIVAR;RURAL;0;1;1;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
NOVIEMBRE;DOMINGO;12:00 A 12:59;MANABÍ;MONTECRISTI;RURAL;0;2;2;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
NOVIEMBRE;DOMINGO;20:00 A 20:59;LOS RÍOS;QUEVEDO;RURAL;0;0;0;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
NOVIEMBRE;DOMINGO;17:00 A 17:59;LOS RÍOS;BABAHOYO;RURAL;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
NOVIEMBRE;DOMINGO;19:00 A 19:59;SANTA ELENA;SANTA ELENA;RURAL;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
NOVIEMBRE;DOMINGO;04:00 A 04:59;GUAYAS;BALZAR;RURAL;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
NOVIEMBRE;DOMINGO;18:00 A 18:59;GUAYAS;EL EMPALME;RURAL;0;2;2;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
NOVIEMBRE;DOMINGO;02:00 A 02:59;GUAYAS;DAULE;RURAL;0;1;1;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
NOVIEMBRE;DOMINGO;22:00 A 22:59;GUAYAS;DURAN;RURAL;0;1;1;CAÍDA DE PASAJEROS;IMPRUDENCIA  DEL PEATÓN
NOVIEMBRE;DOMINGO;02:00 A 02:59;TUNGURAHUA;QUERO;RURAL;0;1;1;ATROPELLOS;IMPRUDENCIA  DEL PEATÓN
NOVIEMBRE;DOMINGO;08:00 A 08:59;COTOPAXI;SIGCHOS;RURAL;1;1;2;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
NOVIEMBRE;DOMINGO;21:00 A 21:59;MORONA SANTIAGO;PALORA;RURAL;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
NOVIEMBRE;DOMINGO;16:00 A 16:59;TUNGURAHUA;AMBATO;RURAL;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
NOVIEMBRE;DOMINGO;17:00 A 17:59;PASTAZA;PASTAZA;RURAL;0;5;5;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
NOVIEMBRE;DOMINGO;23:00 A 23:59;PICHINCHA;MEJIA;RURAL;1;0;1;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
NOVIEMBRE;DOMINGO;09:00 A 09:59;TUNGURAHUA;AMBATO;RURAL;0;0;0;ROZAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
NOVIEMBRE;DOMINGO;11:00 A 11:59;TUNGURAHUA;AMBATO;RURAL;0;1;1;ATROPELLOS;IMPRUDENCIA  DEL PEATÓN
NOVIEMBRE;DOMINGO;13:00 A 13:59;LOS RÍOS;BABAHOYO;RURAL;0;2;2;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
NOVIEMBRE;DOMINGO;15:00 A 15:59;PICHINCHA;DISTRITO METROPOLITANO DE QUITO;RURAL;0;0;0;ESTRELLAMIENTOS;EXCESO VELOCIDAD
NOVIEMBRE;LUNES;08:00 A 08:59;GUAYAS;SAN JACINTO DE YAGUACHI;RURAL;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
NOVIEMBRE;LUNES;13:00 A 13:59;GUAYAS;BALAO;RURAL;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
NOVIEMBRE;LUNES;07:00 A 07:59;AZUAY;SEVILLA DE ORO;RURAL;0;1;1;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
NOVIEMBRE;LUNES;17:00 A 17:59;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;RURAL;0;3;3;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
NOVIEMBRE;LUNES;20:00 A 20:59;GUAYAS;DAULE;RURAL;0;3;3;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
NOVIEMBRE;LUNES;23:00 A 23:59;GUAYAS;EL TRIUNFO;RURAL;0;1;1;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
NOVIEMBRE;LUNES;18:00 A 18:59;GUAYAS;NARANJAL;RURAL;0;1;1;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
NOVIEMBRE;LUNES;21:00 A 21:59;GUAYAS;GUAYAQUIL;RURAL;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
NOVIEMBRE;LUNES;10:00 A 10:59;CAÑAR;CAÑAR;RURAL;1;0;1;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
NOVIEMBRE;LUNES;14:00 A 14:59;ESMERALDAS;ATACAMES;RURAL;0;3;3;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
NOVIEMBRE;LUNES;07:00 A 07:59;PICHINCHA;DISTRITO METROPOLITANO DE QUITO;RURAL;0;2;2;ROZAMIENTOS;EXCESO VELOCIDAD
NOVIEMBRE;LUNES;21:00 A 21:59;PICHINCHA;DISTRITO METROPOLITANO DE QUITO;RURAL;0;0;0;CHOQUES;EMBRIAGUEZ O DROGA
NOVIEMBRE;LUNES;12:00 A 12:59;PICHINCHA;DISTRITO METROPOLITANO DE QUITO;RURAL;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
NOVIEMBRE;MARTES;04:00 A 04:59;LOS RÍOS;QUEVEDO;RURAL;0;0;0;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
NOVIEMBRE;MARTES;06:00 A 06:59;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;RURAL;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
NOVIEMBRE;MARTES;10:00 A 10:59;EL ORO;ARENILLAS;RURAL;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
NOVIEMBRE;MARTES;07:00 A 07:59;MANABÍ;ROCAFUERTE;RURAL;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
NOVIEMBRE;MARTES;10:00 A 10:59;MANABÍ;MANTA;RURAL;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
NOVIEMBRE;MARTES;07:00 A 07:59;MANABÍ;ROCAFUERTE;RURAL;0;1;1;ROZAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
NOVIEMBRE;MARTES;17:00 A 17:59;LOS RÍOS;QUEVEDO;RURAL;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
NOVIEMBRE;MARTES;18:00 A 18:59;GUAYAS;DURAN;RURAL;1;1;2;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
NOVIEMBRE;MARTES;19:00 A 19:59;MANABÍ;PORTOVIEJO;RURAL;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
NOVIEMBRE;MARTES;10:00 A 10:59;GUAYAS;GUAYAQUIL;RURAL;0;0;0;OTROS;OTRAS CAUSAS
NOVIEMBRE;MARTES;22:00 A 22:59;LOS RÍOS;BUENA FE;RURAL;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
NOVIEMBRE;MARTES;18:00 A 18:59;MANABÍ;MANTA;RURAL;0;2;2;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
NOVIEMBRE;MARTES;14:00 A 14:59;IMBABURA;OTAVALO;RURAL;0;1;1;ATROPELLOS;IMPRUDENCIA  DEL PEATÓN
NOVIEMBRE;MARTES;19:00 A 19:59;TUNGURAHUA;AMBATO;RURAL;0;2;2;ATROPELLOS;EXCESO VELOCIDAD
NOVIEMBRE;MARTES;06:00 A 06:59;IMBABURA;OTAVALO;RURAL;0;3;3;PÉRDIDA DE PISTA;DAÑOS MECÁNICOS
NOVIEMBRE;MARTES;11:00 A 11:59;PICHINCHA;DISTRITO METROPOLITANO DE QUITO;RURAL;0;1;1;CHOQUES;EXCESO VELOCIDAD
NOVIEMBRE;MARTES;13:00 A 13:59;PICHINCHA;DISTRITO METROPOLITANO DE QUITO;RURAL;0;3;3;ESTRELLAMIENTOS;DAÑOS MECÁNICOS
NOVIEMBRE;MIÉRCOLES;02:00 A 02:59;GUAYAS;DAULE;RURAL;2;0;2;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
NOVIEMBRE;MIÉRCOLES;05:00 A 05:59;GUAYAS;DAULE;RURAL;0;2;2;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
NOVIEMBRE;MIÉRCOLES;10:00 A 10:59;GUAYAS;EL EMPALME;RURAL;0;2;2;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
NOVIEMBRE;MIÉRCOLES;07:00 A 07:59;GUAYAS;DAULE;RURAL;0;2;2;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
NOVIEMBRE;MIÉRCOLES;07:00 A 07:59;PICHINCHA;MEJIA;RURAL;0;3;3;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
NOVIEMBRE;MIÉRCOLES;12:00 A 12:59;GUAYAS;PALESTINA;RURAL;1;0;1;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
NOVIEMBRE;MIÉRCOLES;22:00 A 22:59;MANABÍ;PORTOVIEJO;RURAL;0;1;1;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
NOVIEMBRE;MIÉRCOLES;14:00 A 14:59;LOS RÍOS;VENTANAS;RURAL;0;1;1;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
NOVIEMBRE;MIÉRCOLES;22:00 A 22:59;GUAYAS;NARANJAL;RURAL;0;0;0;OTROS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
NOVIEMBRE;MIÉRCOLES;14:00 A 14:59;GUAYAS;PEDRO CARBO;RURAL;0;0;0;ROZAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
NOVIEMBRE;MIÉRCOLES;18:00 A 18:59;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;RURAL;0;0;0;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
NOVIEMBRE;MIÉRCOLES;19:00 A 19:59;EL ORO;MACHALA;RURAL;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
NOVIEMBRE;MIÉRCOLES;17:00 A 17:59;CHIMBORAZO;GUANO;RURAL;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
NOVIEMBRE;MIÉRCOLES;16:00 A 16:59;CHIMBORAZO;COLTA;RURAL;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
NOVIEMBRE;MIÉRCOLES;04:00 A 04:59;ESMERALDAS;SAN LORENZO;RURAL;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
NOVIEMBRE;JUEVES;01:00 A 01:59;GUAYAS;SAN JACINTO DE YAGUACHI;RURAL;0;0;0;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
NOVIEMBRE;JUEVES;08:00 A 08:59;MANABÍ;JIPIJAPA;RURAL;0;0;0;OTROS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
NOVIEMBRE;JUEVES;01:00 A 01:59;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;RURAL;0;0;0;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
NOVIEMBRE;JUEVES;11:00 A 11:59;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;RURAL;0;1;1;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
NOVIEMBRE;JUEVES;11:00 A 11:59;EL ORO;PIÑAS;RURAL;0;2;2;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
NOVIEMBRE;JUEVES;19:00 A 19:59;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;RURAL;0;0;0;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
NOVIEMBRE;JUEVES;16:00 A 16:59;GUAYAS;SALITRE;RURAL;0;3;3;ROZAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
NOVIEMBRE;JUEVES;13:00 A 13:59;GUAYAS;DAULE;RURAL;0;1;1;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
NOVIEMBRE;JUEVES;19:00 A 19:59;GUAYAS;NOBOL;RURAL;1;0;1;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
NOVIEMBRE;JUEVES;16:00 A 16:59;GUAYAS;NARANJAL;RURAL;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
NOVIEMBRE;JUEVES;17:00 A 17:59;LOS RÍOS;BABA;RURAL;0;2;2;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
NOVIEMBRE;JUEVES;21:00 A 21:59;GUAYAS;SAN JACINTO DE YAGUACHI;RURAL;1;2;3;VOLCAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
NOVIEMBRE;JUEVES;00:00 A 00:59;CHIMBORAZO;GUANO;RURAL;1;0;1;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
NOVIEMBRE;JUEVES;09:00 A 09:59;BOLÍVAR;GUARANDA;RURAL;1;0;1;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
NOVIEMBRE;JUEVES;07:00 A 07:59;ZAMORA CHINCHIPE;ZAMORA;RURAL;0;0;0;PÉRDIDA DE PISTA;OTRAS CAUSAS
NOVIEMBRE;JUEVES;20:00 A 20:59;TUNGURAHUA;AMBATO;RURAL;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
NOVIEMBRE;JUEVES;17:00 A 17:59;CHIMBORAZO;PALLATANGA;RURAL;0;0;0;CHOQUES;FACTORES CLIMÁTICOS
NOVIEMBRE;JUEVES;19:00 A 19:59;AZUAY;GUALACEO;RURAL;1;2;3;PÉRDIDA DE PISTA;IMPRUDENCIA  DEL PEATÓN
NOVIEMBRE;JUEVES;18:00 A 18:59;MANABÍ;24 DE MAYO;RURAL;0;1;1;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
NOVIEMBRE;JUEVES;07:00 A 07:59;ESMERALDAS;RIOVERDE;RURAL;1;0;1;VOLCAMIENTOS;DAÑOS MECÁNICOS
NOVIEMBRE;JUEVES;21:00 A 21:59;IMBABURA;IBARRA;RURAL;0;1;1;ESTRELLAMIENTOS;EXCESO VELOCIDAD
NOVIEMBRE;JUEVES;06:00 A 06:59;TUNGURAHUA;AMBATO;RURAL;0;1;1;PÉRDIDA DE PISTA;EXCESO VELOCIDAD
NOVIEMBRE;JUEVES;18:00 A 18:59;TUNGURAHUA;AMBATO;RURAL;0;1;1;OTROS;IMPRUDENCIA  DEL PEATÓN
NOVIEMBRE;VIERNES;05:00 A 05:59;GUAYAS;NARANJITO;RURAL;0;1;1;CAÍDA DE PASAJEROS;IMPRUDENCIA  DEL PEATÓN
NOVIEMBRE;VIERNES;03:00 A 03:59;EL ORO;BALSAS;RURAL;2;1;3;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
NOVIEMBRE;VIERNES;07:00 A 07:59;GUAYAS;MILAGRO;RURAL;0;1;1;CAÍDA DE PASAJEROS;IMPRUDENCIA  DEL PEATÓN
NOVIEMBRE;VIERNES;05:00 A 05:59;GUAYAS;BALZAR;RURAL;0;0;0;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
NOVIEMBRE;VIERNES;05:00 A 05:59;GUAYAS;DAULE;RURAL;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
NOVIEMBRE;VIERNES;07:00 A 07:59;GUAYAS;DAULE;RURAL;0;1;1;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
NOVIEMBRE;VIERNES;09:00 A 09:59;LOS RÍOS;QUEVEDO;RURAL;0;2;2;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
NOVIEMBRE;VIERNES;06:00 A 06:59;MANABÍ;PORTOVIEJO;RURAL;0;4;4;ROZAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
NOVIEMBRE;VIERNES;12:00 A 12:59;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;RURAL;0;0;0;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
NOVIEMBRE;VIERNES;12:00 A 12:59;AZUAY;CUENCA;RURAL;0;0;0;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
NOVIEMBRE;VIERNES;14:00 A 14:59;GUAYAS;DAULE;RURAL;1;0;1;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
NOVIEMBRE;VIERNES;15:00 A 15:59;LOS RÍOS;BABAHOYO;RURAL;0;2;2;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
NOVIEMBRE;VIERNES;13:00 A 13:59;EL ORO;EL GUABO;RURAL;0;5;5;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
NOVIEMBRE;VIERNES;14:00 A 14:59;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;RURAL;0;1;1;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
NOVIEMBRE;VIERNES;17:00 A 17:59;GUAYAS;DURAN;RURAL;0;0;0;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
NOVIEMBRE;VIERNES;18:00 A 18:59;MANABÍ;PORTOVIEJO;RURAL;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
NOVIEMBRE;VIERNES;20:00 A 20:59;GUAYAS;GUAYAQUIL;RURAL;0;4;4;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
NOVIEMBRE;VIERNES;19:00 A 19:59;GUAYAS;EL EMPALME;RURAL;0;1;1;CAÍDA DE PASAJEROS;IMPRUDENCIA  DEL PEATÓN
NOVIEMBRE;VIERNES;12:00 A 12:59;PASTAZA;PASTAZA;RURAL;1;0;1;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
NOVIEMBRE;VIERNES;06:00 A 06:59;MANABÍ;CHONE;RURAL;1;0;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
NOVIEMBRE;VIERNES;16:00 A 16:59;TUNGURAHUA;AMBATO;RURAL;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
NOVIEMBRE;VIERNES;08:00 A 08:59;TUNGURAHUA;AMBATO;RURAL;0;3;3;PÉRDIDA DE PISTA;MAL REBASAMIENTO INVADIR CARRIL
NOVIEMBRE;VIERNES;06:00 A 06:59;CARCHI;MONTUFAR;RURAL;0;1;1;ATROPELLOS;EMBRIAGUEZ O DROGA
NOVIEMBRE;VIERNES;04:00 A 04:59;PICHINCHA;DISTRITO METROPOLITANO DE QUITO;RURAL;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
NOVIEMBRE;VIERNES;04:00 A 04:59;TUNGURAHUA;AMBATO;RURAL;0;0;0;OTROS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
NOVIEMBRE;VIERNES;06:00 A 06:59;TUNGURAHUA;AMBATO;RURAL;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
NOVIEMBRE;VIERNES;19:00 A 19:59;TUNGURAHUA;AMBATO;RURAL;0;4;4;OTROS;OTRAS CAUSAS
NOVIEMBRE;SÁBADO;01:00 A 01:59;MANABÍ;SANTA ANA;RURAL;0;2;2;CAÍDA DE PASAJEROS;IMPRUDENCIA  DEL PEATÓN
